,name,drop_status
80,https://www.11880.com/branchenbuch/bad-ems/061815556B102552902/allegron-gmbh.html,keep
81,https://jobs.meinestadt.de/bad-ems/jkl/0-15212-4723,keep
82,https://www.hamos.com/produkte/gebrauchtmaschinen,keep
83,https://www.kimeta.de/maschinenf%C3%BChrer-jobs-bad-ems,keep
84,https://weyconverting.de/index.php/de/component/content/category/2-uncategorised,keep
85,https://implisense.com/de/companies/claas-weser-ems-gmbh-molbergen-DEC9HJJI8J80,keep
86,https://www.oeffnungszeitenbuch.de/filiale/Doerpen-AGRAVIS%2520Technik%2520Muensterland-Ems%2520GmbH-3745397K.html,keep
87,https://www.traktorpool.de/gebraucht/c-Einboeck/4/,keep
88,https://www.agravis.de/de/,keep
89,https://www.stepstone.de/jobs/zerspanungsmechaniker/in-boppard,keep
90,https://de.tec24.com/maschinenliste.php?uid=29206,keep
91,https://schmelz-webert.de/gebrauchtmaschinen.php,keep
92,https://www.ebay-kleinanzeigen.de/s-anhaenger-nutzfahrzeuge/agrarfahrzeuge/bad-hersfeld/c276l4629+anhaenger_nutzfahrzeuge.art_s:agrarfahrzeuge,keep
93,https://www.raiffeisen.com/standorte/1695,keep
94,https://www.technikboerse.com/haendler/raiffeisen-waren-gmbh-49013430,keep
95,https://www.rw.net/mini-homepages/technik-center-bad-hersfeld-/-rmf,keep
96,https://www.traktorpool.de/rwzkassel/,keep
97,https://de.agrionline.com/raiffeisen-waren-gmbh/o36495,keep
98,https://www.wlw.de/de/suche/gebraucht/bad-hersfeld,keep
99,https://www.proplanta.de/Adresse/Schmelz+%26+Webert_af1273484452.html,keep
100,https://www.via-badhersfeld.de/moebel-und-mehr/moebelkaufhaus,keep
101,https://www.proplanta.de/Adresse/36251+Bad+Hersfeld+In+den+Gie%C3%9Fen+5_af_o1273484452.html,keep
102,https://www.autohaus-krah-enders.de/pkw/gebrauchtwagen/,keep
103,https://www.xn--raiffeisen-brse-ktb.de/gebraucht/traktor-357,keep
104,https://www.rt-rmf.de/unternehmen/aptechnik,keep
105,https://www.technikboerse.com/haendler/preiss-landmaschinenhandel-49014732,keep
106,https://www.technikboerse.com/haendler/lindner-traktoren-ostbayern-49012186,keep
107,https://www.preiss-landtechnik.de/gebrauchtmaschinen/,keep
108,https://www.ebay-kleinanzeigen.de/pro/Preiss-Landtechnik,keep
109,https://www.ebay-kleinanzeigen.de/s-anhaenger-nutzfahrzeuge/agrarfahrzeuge/bad-koetzting/c276l11950+anhaenger_nutzfahrzeuge.art_s:agrarfahrzeuge,keep
110,https://landtechnik-kauer.de/produkte/gebrauchtmaschinen.html,keep
111,https://www.landtechnik-kauer.de/,keep
112,https://www.haimerl-baumaschinen.de/, 
113,"https://www.landwirt.com/gebrauchte/haendler,7874,Bergbauer-Technik.html",keep
114,https://www.motorgeraete-eiberger.de/produkte.html,keep
115,"https://www.mascus.de/lindner-traktoren-ostbayern/b364c26e,1,relevance,searchdealer.html",keep
116,https://www.eder-stalltechnik.de/standort-ubersicht/,keep
117,https://pages.et4.de/de/lra-cham/streaming/detail/POI/p_100045896/landtechnik-kauer,keep
118,https://www.lely-eder.de/standort-ubersicht/,keep
119,http://urlm.de/www.landtechnik-kauer.de,keep
120,https://www.maschinensucher.de/Haendler/46211/Montagebetrieb-Thal-Bad-Liebenzell,keep
121,https://www.ebay-kleinanzeigen.de/s-heimwerken/bad-liebenzell/c84l15105,keep
122,https://www.werktuigen.de/wth/tci-695,keep
123,https://www.lehre.gmbh/landtechnik/,keep
124,https://www.lehre.gmbh/maschinen/,keep
125,https://onlinestreet.de/207077-detlef-jahn-gmbh,keep
126,https://web2.cylex.de/suche/folienbeschriftung/Bad_liebenzell,keep
127,https://www.stepstone.de/jobs/au%C3%9Fendienstmitarbeiter-in/in-bad-liebenzell?q=Au%C3%9Fendienstmitarbeiter%2Fin,keep
128,https://www.gaestehaus-kliewer.de/,keep
129,https://stadtbranche.de/w-xn--angermann-lders-9vb.de,keep
130,https://www.wlw.de/de/suche/cnc-saegemaschinen/eppingen/page/2,keep
131,https://www.landwirt.com/ez/index.php/kleinanzeigen/anfrage/1811618,keep
132,https://www.proplanta.de/Agrifinder/Agrar-Branchenbuch/Pflanzenproduktion/Saatzucht-Saatgut-Pflanzgut-Hersteller-Handel/Sonstiges-Saatgut/,keep
133,https://www.xing.com/jobs/pforzheim-konstrukteur-bereich-pressen-sondermaschinenbau-1372-95551144,keep
134,https://www.plastverarbeiter.de/wp-content/uploads/2017/01/PV_1_2017_Gesamt-screen_final.pdf,keep
135,https://www.tramao.de/gebrauchtmaschinen-in/bad-neuenahr-ahrweiler,keep
